Year,Month,Product Name,Country Name,Month number,Value,Feature,Unit
2015,April,MONKFISH FRESH,NETHERLANDS,4,2210,EXP Quantity,kg
2015,April,MONKFISH FRESH,FRANCE,4,8848,EXP Quantity,kg
2015,April,MONKFISH FRESH,FRANCE,4,4134,EXP Quantity,kg
2015,April,MONKFISH FRESH,ITALY,4,4659,EXP Quantity,kg
2015,April,MONKFISH FRESH,ITALY,4,4084,EXP Quantity,kg
2015,April,MONKFISH FRESH,SOUTH KOREA,4,23000,EXP Quantity,kg
2015,April,WHITEFISH FRESH,CANADA,4,2906,IMP Quantity,kg
2015,April,WHITEFISH FRESH,CANADA,4,28412,IMP Quantity,kg
2015,April,WHITEFISH FRESH,CANADA,4,53492,IMP Quantity,kg
2015,April,SABLEFISH FRESH,CANADA,4,5927,IMP Quantity,kg
2015,April,MONKFISH FRESH,CANADA,4,712,IMP Quantity,kg
2015,April,WHITEFISH FROZEN,CANADA,4,39395,IMP Quantity,kg
2015,April,WHITEFISH FROZEN,CANADA,4,744,IMP Quantity,kg
2015,April,WHITEFISH FROZEN,PAKISTAN,4,10150,IMP Quantity,kg
2015,April,MONKFISH FROZEN,BELGIUM,4,24181,EXP Quantity,kg
2015,April,MONKFISH FROZEN,BELGIUM,4,16815,EXP Quantity,kg
2015,April,MONKFISH FROZEN,SPAIN,4,326,EXP Quantity,kg
2015,April,MONKFISH FROZEN,CHINA,4,30422,IMP Quantity,kg
2015,April,MONKFISH FROZEN,CHINA,4,1142,IMP Quantity,kg
2015,April,MONKFISH FROZEN,SOUTH KOREA,4,90011,EXP Quantity,kg
2015,April,MONKFISH FROZEN,CHINA - HONG KONG,4,6053,EXP Quantity,kg
2015,April,BUTTERFISH FROZEN,GUYANA,4,664,IMP Quantity,kg
2015,April,BUTTERFISH FROZEN,SURINAME,4,438,IMP Quantity,kg
2015,April,BUTTERFISH FROZEN,ECUADOR,4,18142,IMP Quantity,kg
2015,April,BUTTERFISH FROZEN,ECUADOR,4,13767,IMP Quantity,kg
2015,April,BUTTERFISH FROZEN,ECUADOR,4,17500,IMP Quantity,kg
2015,April,BUTTERFISH FROZEN,INDIA,4,23451,IMP Quantity,kg
2015,April,BUTTERFISH FROZEN,CHINA,4,453746,EXP Quantity,kg
2015,April,BUTTERFISH FROZEN,EGYPT,4,22680,EXP Quantity,kg
2015,April,SABLEFISH FROZEN,CANADA,4,1510,EXP Quantity,kg
2015,April,SABLEFISH FROZEN,CANADA,4,30105,IMP Quantity,kg
2015,April,SABLEFISH FROZEN,DENMARK,4,481,EXP Quantity,kg
2015,April,SABLEFISH FROZEN,UNITED KINGDOM,4,3379,EXP Quantity,kg
2015,April,SABLEFISH FROZEN,UNITED ARAB EMIRATES,4,18144,EXP Quantity,kg
2015,April,SABLEFISH FROZEN,VIETNAM,4,2948,EXP Quantity,kg
2015,April,SABLEFISH FROZEN,CHINA - HONG KONG,4,2268,EXP Quantity,kg
2015,April,SABLEFISH FROZEN,TAIWAN,4,21164,EXP Quantity,kg
2015,April,SABLEFISH FROZEN,JAPAN,4,22896,EXP Quantity,kg
2015,April,SABLEFISH FROZEN,JAPAN,4,229665,EXP Quantity,kg
2015,April,SABLEFISH FROZEN,JAPAN,4,54113,EXP Quantity,kg
2015,April,SCORPIONFISH (SCORPAENIDAE) FROZEN,MEXICO,4,15840,EXP Quantity,kg
2015,April,SCORPIONFISH (SCORPAENIDAE) FROZEN,CURACO,4,8959,EXP Quantity,kg
2015,April,SCORPIONFISH (SCORPAENIDAE) FROZEN,TURKEY,4,24000,EXP Quantity,kg
2015,April,SCORPIONFISH (SCORPAENIDAE) FROZEN,CHINA - HONG KONG,4,998,EXP Quantity,kg
2015,April,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,4,28599,EXP Quantity,kg
2015,April,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,4,144625,EXP Quantity,kg
2015,April,SCORPIONFISH (SCORPAENIDAE) FROZEN,AUSTRALIA,4,456899,EXP Quantity,kg
2015,April,SCORPIONFISH (SCORPAENIDAE) FROZEN,NEW ZEALAND,4,4960,EXP Quantity,kg
2015,April,WHITEFISH FILLET FRESH,CANADA,4,1247,IMP Quantity,kg
2015,April,WHITEFISH FILLET FRESH,CANADA,4,11549,IMP Quantity,kg
2015,April,WHITEFISH MEAT FRESH,CANADA,4,20978,IMP Quantity,kg
2015,April,WOLFFISH FILLET BLOCKS FROZEN > 4.5KG,ICELAND,4,544,IMP Quantity,kg
2015,April,WOLFFISH FILLET FROZEN,NORWAY,4,19058,IMP Quantity,kg
2015,April,CRAWFISH FRESHWATER FROZEN,MEXICO,4,36053,EXP Quantity,kg
2015,April,CRAWFISH FRESHWATER FROZEN,THAILAND,4,18718,EXP Quantity,kg
2015,April,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,MALAYSIA,4,1769,IMP Quantity,kg
2015,April,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,MALAYSIA,4,15567,IMP Quantity,kg
2015,April,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,CHINA,4,14818,IMP Quantity,kg
2015,April,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,CHINA,4,18132,EXP Quantity,kg
2015,April,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,CHINA,4,11157,IMP Quantity,kg
2015,April,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,JAPAN,4,479,IMP Quantity,kg
2015,April,CRAWFISH FRESHWATER PEELED,CHINA,4,2335,IMP Quantity,kg
2015,April,CRAWFISH FRESHWATER PEELED,CHINA,4,12239,IMP Quantity,kg
2015,April,CRAWFISH FRESHWATER PEELED,JAPAN,4,5476,IMP Quantity,kg
2015,April,CRAWFISH FRESHWATER PEELED,JAPAN,4,1591,IMP Quantity,kg
2015,April,CRAWFISH FRESHWATER PEELED,JAPAN,4,130,IMP Quantity,kg
2015,April,JELLYFISH PREPARED/PRESERVED,CANADA,4,9000,EXP Quantity,kg
2015,April,JELLYFISH PREPARED/PRESERVED,ECUADOR,4,8400,IMP Quantity,kg
2015,April,JELLYFISH PREPARED/PRESERVED,VIETNAM,4,22646,EXP Quantity,kg
2015,April,JELLYFISH PREPARED/PRESERVED,CHINA,4,25000,IMP Quantity,kg
2015,April,JELLYFISH PREPARED/PRESERVED,SOUTH KOREA,4,544,IMP Quantity,kg
2015,April,JELLYFISH PREPARED/PRESERVED,CHINA - HONG KONG,4,750,EXP Quantity,kg
2015,April,JELLYFISH PREPARED/PRESERVED,JAPAN,4,1408,IMP Quantity,kg
2015,April,JELLYFISH PREPARED/PRESERVED,JAPAN,4,240,IMP Quantity,kg
2015,May,SABLEFISH FRESH NOT > 6.8KG,CANADA,5,1028,IMP Quantity,kg
2015,May,SABLEFISH FRESH NOT > 6.8KG,CANADA,5,2330,IMP Quantity,kg
2015,May,SABLEFISH FRESH NOT > 6.8KG,MEXICO,5,714,IMP Quantity,kg
2015,May,MONKFISH FRESH,CANADA,5,1875,EXP Quantity,kg
2015,May,MONKFISH FRESH,CANADA,5,6014,EXP Quantity,kg
2015,May,MONKFISH FRESH,FRANCE,5,5772,EXP Quantity,kg
2015,May,MONKFISH FRESH,ITALY,5,2173,EXP Quantity,kg
2015,May,MONKFISH FRESH,SOUTH KOREA,5,23000,EXP Quantity,kg
2015,May,WHITEFISH FRESH,CANADA,5,8269,IMP Quantity,kg
2015,May,WHITEFISH FRESH,CANADA,5,17527,IMP Quantity,kg
2015,May,WHITEFISH FRESH,CANADA,5,84105,IMP Quantity,kg
2015,May,SABLEFISH FRESH,CANADA,5,13132,IMP Quantity,kg
2015,May,MONKFISH FRESH,CANADA,5,2768,IMP Quantity,kg
2015,May,WHITEFISH FROZEN,CANADA,5,48648,IMP Quantity,kg
2015,May,WHITEFISH FROZEN,CANADA,5,3592,IMP Quantity,kg
2015,May,WHITEFISH FROZEN,BANGLADESH,5,34062,IMP Quantity,kg
2015,May,MONKFISH FROZEN,BELGIUM,5,35500,EXP Quantity,kg
2015,May,MONKFISH FROZEN,CHINA,5,19000,IMP Quantity,kg
2015,May,MONKFISH FROZEN,SOUTH KOREA,5,60540,EXP Quantity,kg
2015,May,MONKFISH FROZEN,SOUTH KOREA,5,91143,EXP Quantity,kg
2015,May,BUTTERFISH FROZEN,GUYANA,5,548,IMP Quantity,kg
2015,May,BUTTERFISH FROZEN,GUYANA,5,1205,IMP Quantity,kg
2015,May,BUTTERFISH FROZEN,ECUADOR,5,39659,IMP Quantity,kg
2015,May,BUTTERFISH FROZEN,ECUADOR,5,23000,IMP Quantity,kg
2015,May,BUTTERFISH FROZEN,CHINA,5,224792,EXP Quantity,kg
2015,May,BUTTERFISH FROZEN,EGYPT,5,111366,EXP Quantity,kg
2015,May,SABLEFISH FROZEN,CANADA,5,8810,EXP Quantity,kg
2015,May,SABLEFISH FROZEN,CANADA,5,46565,IMP Quantity,kg
2015,May,SABLEFISH FROZEN,CANADA,5,18203,EXP Quantity,kg
2015,May,SABLEFISH FROZEN,MEXICO,5,2884,EXP Quantity,kg
2015,May,SABLEFISH FROZEN,UNITED KINGDOM,5,20412,EXP Quantity,kg
2015,May,SABLEFISH FROZEN,UNITED ARAB EMIRATES,5,5443,EXP Quantity,kg
2015,May,SABLEFISH FROZEN,SINGAPORE,5,8165,EXP Quantity,kg
2015,May,SABLEFISH FROZEN,CHINA,5,21614,EXP Quantity,kg
2015,May,SABLEFISH FROZEN,SOUTH KOREA,5,6010,EXP Quantity,kg
2015,May,SABLEFISH FROZEN,CHINA - HONG KONG,5,17282,EXP Quantity,kg
2015,May,SABLEFISH FROZEN,JAPAN,5,81852,EXP Quantity,kg
2015,May,SABLEFISH FROZEN,JAPAN,5,646255,EXP Quantity,kg
2015,May,SABLEFISH FROZEN,JAPAN,5,88948,EXP Quantity,kg
2015,May,SABLEFISH FROZEN,AUSTRALIA,5,8732,EXP Quantity,kg
2015,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,MEXICO,5,16725,EXP Quantity,kg
2015,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,PANAMA,5,333,EXP Quantity,kg
2015,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,PANAMA,5,841,EXP Quantity,kg
2015,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,HAITI,5,1048,EXP Quantity,kg
2015,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,NETHERLANDS,5,21865,EXP Quantity,kg
2015,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,GERMANY,5,24000,EXP Quantity,kg
2015,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,5,17838,EXP Quantity,kg
2015,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,5,303984,EXP Quantity,kg
2015,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,5,12505,EXP Quantity,kg
2015,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,AUSTRALIA,5,379923,EXP Quantity,kg
2015,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,PALAU,5,340,EXP Quantity,kg
2015,May,WHITEFISH FILLET FRESH,CANADA,5,10752,IMP Quantity,kg
2015,May,WHITEFISH MEAT FRESH,CANADA,5,1066,IMP Quantity,kg
2015,May,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,HONDURAS,5,14250,IMP Quantity,kg
2015,May,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,HONDURAS,5,14250,IMP Quantity,kg
2015,May,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,ECUADOR,5,9450,IMP Quantity,kg
2015,May,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,CHINA,5,9281,IMP Quantity,kg
2015,May,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,CHINA,5,4086,IMP Quantity,kg
2015,May,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,CHINA,5,25729,IMP Quantity,kg
2015,May,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,JAPAN,5,15000,EXP Quantity,kg
2015,May,CRAWFISH FRESHWATER PEELED,SPAIN,5,19994,IMP Quantity,kg
2015,May,CRAWFISH FRESHWATER PEELED,CHINA,5,2035,IMP Quantity,kg
2015,May,CRAWFISH FRESHWATER PEELED,CHINA,5,19831,IMP Quantity,kg
2015,May,CRAWFISH FRESHWATER PEELED,CHINA,5,830,IMP Quantity,kg
2015,May,CRAWFISH FRESHWATER PEELED,JAPAN,5,7997,IMP Quantity,kg
2015,May,CRAWFISH FRESHWATER PEELED,JAPAN,5,2855,IMP Quantity,kg
2015,May,JELLYFISH PREPARED/PRESERVED,VIETNAM,5,18684,EXP Quantity,kg
2015,May,JELLYFISH PREPARED/PRESERVED,MALAYSIA,5,1607,IMP Quantity,kg
2015,May,JELLYFISH PREPARED/PRESERVED,CHINA,5,14833,IMP Quantity,kg
2015,May,JELLYFISH PREPARED/PRESERVED,CHINA,5,8752,IMP Quantity,kg
2015,May,JELLYFISH PREPARED/PRESERVED,SOUTH KOREA,5,942,IMP Quantity,kg
2015,June,SABLEFISH FRESH NOT > 6.8KG,CANADA,6,589,IMP Quantity,kg
2015,June,SABLEFISH FRESH NOT > 6.8KG,CANADA,6,8514,IMP Quantity,kg
2015,June,SABLEFISH FRESH NOT > 6.8KG,MEXICO,6,1428,IMP Quantity,kg
2015,June,MONKFISH FRESH,CANADA,6,1230,EXP Quantity,kg
2015,June,MONKFISH FRESH,CANADA,6,5684,EXP Quantity,kg
2015,June,MONKFISH FRESH,NETHERLANDS,6,1053,EXP Quantity,kg
2015,June,MONKFISH FRESH,FRANCE,6,2400,EXP Quantity,kg
2015,June,MONKFISH FRESH,ITALY,6,1770,EXP Quantity,kg
2015,June,WHITEFISH FRESH,CANADA,6,543,IMP Quantity,kg
2015,June,WHITEFISH FRESH,CANADA,6,8113,IMP Quantity,kg
2015,June,WHITEFISH FRESH,CANADA,6,17529,IMP Quantity,kg
2015,June,WHITEFISH FRESH,CANADA,6,9849,IMP Quantity,kg
2015,June,WHITEFISH FRESH,CANADA,6,88138,IMP Quantity,kg
2015,June,SABLEFISH FRESH,CANADA,6,12715,IMP Quantity,kg
2015,June,SABLEFISH FRESH,CANADA,6,156,IMP Quantity,kg
2015,June,MONKFISH FRESH,CANADA,6,839,IMP Quantity,kg
2015,June,WHITEFISH FROZEN,CANADA,6,4082,IMP Quantity,kg
2015,June,WHITEFISH FROZEN,CANADA,6,5216,IMP Quantity,kg
2015,June,MONKFISH FROZEN,BELGIUM,6,84374,EXP Quantity,kg
2015,June,MONKFISH FROZEN,CHINA,6,25770,IMP Quantity,kg
2015,June,MONKFISH FROZEN,SOUTH KOREA,6,144125,EXP Quantity,kg
2015,June,MONKFISH FROZEN,SOUTH KOREA,6,26093,EXP Quantity,kg
2015,June,BUTTERFISH FROZEN,GUYANA,6,20411,IMP Quantity,kg
2015,June,BUTTERFISH FROZEN,EGYPT,6,24500,EXP Quantity,kg
2015,June,SABLEFISH FROZEN,CANADA,6,18756,EXP Quantity,kg
2015,June,SABLEFISH FROZEN,CANADA,6,118379,IMP Quantity,kg
2015,June,SABLEFISH FROZEN,CANADA,6,4460,EXP Quantity,kg
2015,June,SABLEFISH FROZEN,JAMAICA,6,670,EXP Quantity,kg
2015,June,SABLEFISH FROZEN,BRAZIL,6,1021,EXP Quantity,kg
2015,June,SABLEFISH FROZEN,UNITED KINGDOM,6,20670,EXP Quantity,kg
2015,June,SABLEFISH FROZEN,UNITED KINGDOM,6,20412,EXP Quantity,kg
2015,June,SABLEFISH FROZEN,NETHERLANDS,6,20686,EXP Quantity,kg
2015,June,SABLEFISH FROZEN,FRANCE,6,20839,EXP Quantity,kg
2015,June,SABLEFISH FROZEN,UNITED ARAB EMIRATES,6,1361,EXP Quantity,kg
2015,June,SABLEFISH FROZEN,UNITED ARAB EMIRATES,6,28178,EXP Quantity,kg
2015,June,SABLEFISH FROZEN,THAILAND,6,10129,EXP Quantity,kg
2015,June,SABLEFISH FROZEN,SINGAPORE,6,25635,EXP Quantity,kg
2015,June,SABLEFISH FROZEN,CHINA,6,19754,EXP Quantity,kg
2015,June,SABLEFISH FROZEN,CHINA - HONG KONG,6,62030,EXP Quantity,kg
2015,June,SABLEFISH FROZEN,JAPAN,6,62669,EXP Quantity,kg
2015,June,SABLEFISH FROZEN,JAPAN,6,688825,EXP Quantity,kg
2015,June,SABLEFISH FROZEN,JAPAN,6,283503,EXP Quantity,kg
2015,June,SCORPIONFISH (SCORPAENIDAE) FROZEN,SURINAME,6,525,EXP Quantity,kg
2015,June,SCORPIONFISH (SCORPAENIDAE) FROZEN,NETHERLANDS,6,21409,EXP Quantity,kg
2015,June,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,6,23376,EXP Quantity,kg
2015,June,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,6,291223,EXP Quantity,kg
2015,June,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,6,241574,EXP Quantity,kg
2015,June,SCORPIONFISH (SCORPAENIDAE) FROZEN,AUSTRALIA,6,1214873,EXP Quantity,kg
2015,June,WHITEFISH FILLET FRESH,CANADA,6,12761,IMP Quantity,kg
2015,June,WHITEFISH MEAT FRESH,CANADA,6,52596,IMP Quantity,kg
2015,June,WHITEFISH MEAT FRESH,CANADA,6,2629,IMP Quantity,kg
2015,June,CRAWFISH FRESHWATER FROZEN,MEXICO,6,24310,EXP Quantity,kg
2015,June,CRAWFISH FRESHWATER FROZEN,SPAIN,6,15887,IMP Quantity,kg
2015,June,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,MEXICO,6,16464,IMP Quantity,kg
2015,June,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,HONDURAS,6,14250,IMP Quantity,kg
2015,June,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,HONDURAS,6,71250,IMP Quantity,kg
